amount,hour,day_of_week,merchant_category,is_fraud
216.17667876796472,5,5,grocery,0
4.938122664475434,2,2,restaurant,0
16.006053830580964,16,5,grocery,0
12.170052021036815,1,4,restaurant,0
28.505415467056405,8,6,retail,0
83.34285937592333,0,2,grocery,0
42.33908517693062,17,6,restaurant,0
31.51621720402565,10,4,grocery,0
49.677346972706296,16,0,grocery,0
256.08527947530763,14,5,grocery,0
47.29391346730467,13,2,retail,0
328.72638927866717,4,3,retail,0
15.61043077895284,10,6,retail,0
102.95107151535136,22,4,restaurant,0
22.132748866948525,0,1,grocery,0
46.604891902137666,13,5,grocery,0
75.52615008517677,21,1,grocery,0
3.845977460179571,7,4,retail,0
75.0234579160403,6,5,online,0
32.632341677378285,13,6,retail,0
39.21516351233486,21,4,retail,0
350.8295015952101,7,4,restaurant,0
21.851906960025328,4,5,grocery,0
60.18035506903137,17,0,restaurant,0
173.1504425193519,18,0,online,0
113.31040312434465,13,0,grocery,0
3.3336363540547542,20,0,travel,0
16.617855838430717,21,4,retail,0
46.41478343440894,13,0,online,0
239.69734695476578,21,6,grocery,0
11.736315852359972,1,5,restaurant,0
48.289126918524474,16,0,grocery,0
5.843782191266497,2,2,restaurant,0
117.27979174650433,1,3,grocery,0
2.6425201456682292,6,4,grocery,0
3.059876238662717,3,0,retail,0
103.0398186465046,14,1,restaurant,0
232.44694173051016,2,3,online,0
133.07180609038352,11,4,retail,0
3.7479957444079397,23,6,grocery,0
10.970300735895478,5,6,online,0
150.67134237012365,5,2,online,0
93.10462220168469,16,3,restaurant,0
66.06732586787147,8,0,grocery,0
11.115852625379553,17,4,online,0
104.28452561365266,8,1,grocery,0
3.0406292259317254,16,1,online,0
56.60200071868016,9,3,restaurant,0
5.344824130907637,1,5,retail,0
249.8131478340754,13,1,restaurant,0
21.504831376029237,7,1,retail,0
25.39999669116885,15,6,restaurant,0
38.95495651408749,4,0,restaurant,0
14.221964585662167,10,2,retail,0
19.806656947069115,9,2,online,0
35.668217403968285,17,0,restaurant,0
57.35886675488866,3,2,retail,0
34.10071010320773,3,3,retail,0
93.48390908988634,18,4,online,0
15.405306359967263,14,3,grocery,0
7.589639113530931,4,1,restaurant,0
143.34301075424594,14,0,restaurant,0
28.80431344300335,23,1,grocery,0
21.362010590384298,7,5,grocery,0
48.0280325679881,20,3,travel,0
7.43306679362499,6,5,grocery,0
77.57872108035524,16,5,travel,0
46.395900328440334,18,4,retail,0
64.31410616434022,1,1,restaurant,0
48.222290305961955,7,5,grocery,0
70.99185153133192,23,0,online,1
68.36506673417884,16,3,grocery,0
5.2485492388628945,21,4,restaurant,0
2.9148807095884566,2,1,grocery,0
6.855417638841099,21,1,retail,0
8.930340817214823,19,4,online,0
104.25551545646366,13,4,online,0
36.87363575519459,20,6,retail,0
130.61829012222154,7,5,restaurant,0
36.63491971854858,16,6,grocery,0
1.1476382289020286,4,2,restaurant,0
10.342974908354332,17,5,grocery,0
200.65768215945081,12,6,retail,0
14.229260022236653,9,0,restaurant,0
35.92475501632586,20,6,retail,0
21.793623755028854,12,4,retail,0
26.966214192663394,13,2,restaurant,0
13.262982884266929,21,5,retail,0
27.191641219365128,16,0,restaurant,0
32.73362033167492,19,0,retail,0
7.865139592633209,1,3,retail,0
132.7145441737325,12,6,restaurant,0
166.52109688404153,20,2,restaurant,0
61.296758227199426,20,1,online,0
6.262363936403996,1,2,travel,0
4.755936998240843,3,2,grocery,0
4.0667176025345935,17,0,retail,0
35.584820494352826,20,3,grocery,0
166.72228986520815,17,1,online,0
67.42638221018339,7,5,retail,0
76.99713679511197,1,2,grocery,0
42.494005070831804,14,0,retail,0
85.64674088213293,1,0,grocery,0
7.0206063111463175,1,1,restaurant,0
26.184346296813942,7,6,grocery,0
30.83250753138891,2,4,grocery,0
8.547497779476313,1,2,grocery,0
63.053483017406556,16,1,online,0
61.88927578626787,21,3,retail,0
21.913946310146187,17,6,restaurant,0
8.932348225700014,3,4,grocery,0
25.554113305234008,23,0,restaurant,0
107.0588474687111,23,1,restaurant,0
41.581169192092446,7,3,travel,0
45.709780816938945,7,5,grocery,0
37.451611051928275,11,3,grocery,0
19.259580564880192,3,1,grocery,0
21.406873158696307,15,3,retail,0
53.36552841033768,5,0,travel,0
236.97565995415252,8,2,restaurant,0
27.04261438054336,7,1,online,0
8.319611143132018,13,3,restaurant,0
22.147111944966664,14,4,online,0
42.46020668980351,11,3,travel,0
59.28948010869787,23,5,restaurant,0
244.30618645902277,12,4,travel,0
31.61110636256566,8,0,restaurant,0
25.286774644406307,18,6,online,0
12.642750301097282,1,0,restaurant,0
23.753568529739532,16,6,restaurant,0
93.53612332107386,9,2,retail,0
88.88463891663413,14,3,restaurant,0
65.60951533559324,15,2,online,0
15.986774498378901,21,3,online,0
7.652157391449824,14,2,restaurant,0
77.1234857089986,18,1,online,0
114.11416869114925,13,2,restaurant,0
43.34570357364875,1,0,restaurant,0
535.9542840172436,13,1,retail,0
156.8117651954355,17,0,retail,0
34.39620947721877,10,3,travel,0
6.384723889194666,5,4,online,0
69.93266401872128,21,2,grocery,0
456.1751059441426,8,1,online,0
10.760109357826217,3,6,grocery,0
282.8214266710331,20,1,restaurant,0
31.914364208337556,18,3,retail,0
34.65788990276715,10,6,online,0
114.01153560166574,15,1,grocery,0
59.4280468696274,16,3,online,0
120.23350755571161,8,3,restaurant,0
153.4250518581268,10,5,retail,0
22.841707401768065,16,5,retail,0
13.434832034239156,17,4,grocery,0
32.21906394180626,6,2,retail,0
37.74675698866748,23,4,online,0
28.187116317561678,20,1,retail,0
7.897707064002557,7,4,restaurant,0
24.60568803973311,11,3,grocery,0
15.33619482063329,11,6,online,0
29.829514672877746,6,5,grocery,0
109.31145556903492,20,0,grocery,0
16.825622638822395,0,0,online,0
12.217384058241565,23,6,grocery,0
33.67669182564237,14,4,online,0
25.402217682812992,23,2,retail,0
4.937306923268248,12,5,online,0
78.12295257471285,2,3,restaurant,0
7.590296246730339,13,6,restaurant,0
11.435833369155006,21,2,retail,0
48.110487344302115,13,1,grocery,0
56.67030045602677,12,0,online,0
43.36365599922839,11,0,grocery,0
1.5912627871412228,6,1,grocery,0
7.177287004350603,5,5,online,0
30.73403829359472,4,3,retail,0
77.7230573578061,3,3,travel,0
53.131515851043474,6,1,retail,0
109.45573088282576,12,0,restaurant,0
157.5881283273836,22,4,grocery,0
455.2815778947115,14,3,grocery,0
11.788506176390404,3,0,retail,0
31.32719403279039,5,5,grocery,0
62.87927738867548,22,4,retail,0
18.728859567846246,7,4,retail,0
56.42849183380835,4,2,online,0
39.49035337474332,19,6,retail,0
25.41452527206657,4,1,grocery,0
162.9866453014581,11,3,online,0
104.5170208791172,7,6,grocery,0
31.55747414122416,10,4,restaurant,0
307.7361660808043,18,5,restaurant,0
33.61965549620243,16,1,retail,0
30.71921168088151,5,3,retail,0
136.56068504900261,20,3,online,0
299.58981436795824,3,4,grocery,1
52.330089711155516,16,0,online,0
2.183081666363554,6,3,online,0
11.318869919248831,7,2,retail,0
21.64884996827717,16,1,restaurant,0
7.2931770090622,17,2,grocery,0
255.93579685913102,22,2,restaurant,0
8.15137485246629,1,3,restaurant,0
132.37416817644657,18,3,grocery,0
52.35675701174263,1,3,online,0
28.527172879268992,10,0,online,0
105.04455850841266,7,6,grocery,0
117.93214117038937,6,1,retail,0
16.86161722727247,21,1,grocery,0
24.592830348395946,15,5,online,0
11.928602566380272,1,5,grocery,0
28.896628350839585,12,2,online,0
24.387069364116332,18,5,retail,0
6.249572365476462,19,2,restaurant,0
32.170500383054375,16,5,retail,0
8.860963357372624,11,5,online,0
194.39527068291906,5,6,travel,1
18.218649802029947,22,6,grocery,0
42.658261538036825,19,0,grocery,0
51.47068862091604,3,3,restaurant,0
19.015789370367532,19,0,retail,0
233.72898624878792,22,2,restaurant,0
20.797737376287124,19,5,restaurant,0
1.105572888585271,13,6,retail,0
90.04628769168791,21,3,grocery,0
5.122033455031944,10,5,grocery,0
39.76674695729323,13,2,online,0
14.178530989970826,4,0,retail,0
2.475482524561109,2,4,restaurant,0
22.58159687970927,12,3,restaurant,0
36.50804331511212,2,6,grocery,0
4.021912600346669,22,4,grocery,0
15.698391161831026,9,0,retail,0
5.273377224849544,13,4,restaurant,0
178.1117551317053,15,6,retail,0
68.87266765883233,12,6,grocery,0
277.261405338121,17,4,retail,0
54.41059614338187,9,2,retail,0
42.62170575455153,23,6,online,0
154.88744335632023,5,5,restaurant,0
6.3687181062250575,23,2,online,0
5.2819811967481005,4,4,restaurant,0
8.639944217166288,7,4,grocery,0
12.636768094000587,8,6,grocery,0
21.71892106591831,7,5,restaurant,0
21.58486207178805,1,4,online,0
34.41198754698144,10,5,restaurant,0
80.49143626193836,6,2,retail,0
33.24077457748813,15,5,retail,0
8.94272438436514,10,1,grocery,0
3.991295884747251,11,6,grocery,0
8.524410554474215,2,0,grocery,0
36.27781762221364,14,2,retail,0
33.319277985824215,4,2,retail,0
247.5646184676511,14,1,retail,0
76.05289622011742,7,3,restaurant,0
34.797479176677975,18,2,restaurant,0
172.15414273820252,1,5,grocery,0
75.62949614520403,12,3,retail,0
70.96637419852287,7,5,retail,0
18.521257242174872,15,6,restaurant,0
32.3878786419141,13,5,grocery,0
42.37450246715331,20,2,restaurant,0
11.759590061515755,7,6,grocery,0
4.661291003415821,19,4,grocery,0
300.61200465118316,19,6,retail,0
31.237433837620262,2,6,retail,0
90.68230146790566,4,1,grocery,0
6.244703658289528,12,2,grocery,0
20.927354329302066,4,6,retail,0
54.829581213241255,3,2,online,0
12.455449292269801,22,3,travel,0
65.81635564062475,9,5,restaurant,0
8.995590397706811,2,5,online,0
144.69496837697167,0,3,restaurant,0
19.121007665668905,1,0,online,0
20.49377385129212,0,4,retail,0
23.370399000253975,4,2,retail,0
82.08752246425112,12,2,grocery,0
5.508501489842577,23,2,online,0
137.87068597676924,13,2,online,0
8.068971826761016,5,5,retail,0
7.9693898499674,23,0,restaurant,0
198.66176898471312,14,3,grocery,0
118.17570972882774,22,4,travel,0
37.83017662894342,4,3,retail,0
16.110830071810543,11,2,retail,0
12.424585295616222,9,0,online,0
54.14769226846925,20,3,online,0
3005.1031034505136,2,3,retail,1
16.867663186878758,9,0,retail,0
34.07907814781486,14,4,retail,0
64.21669131190606,18,3,restaurant,0
58.30393083286865,2,4,grocery,0
4.105565390049144,22,2,restaurant,0
71.93676327664349,0,0,retail,0
30.71749946083812,10,1,grocery,0
137.72460302304657,22,3,grocery,0
22.524624963195645,11,6,travel,0
300.91231664956086,23,2,travel,1
27.658505551885064,7,6,retail,0
29.485183300655248,6,6,restaurant,0
19.91218685802946,3,5,online,0
16.14927090264854,12,6,retail,0
48.629260902102196,5,6,grocery,0
63.17794665086914,12,6,grocery,0
43.317016213967065,15,5,restaurant,0
81.15630674955263,11,0,travel,0
13.876082844580163,22,5,restaurant,0
14.418523911518815,0,4,restaurant,0
114.31505908660212,5,5,restaurant,0
13.733272251704564,14,4,retail,0
49.908446488806284,2,6,restaurant,0
6.440685481376068,16,1,restaurant,0
21.865526479131432,20,3,grocery,0
23.53407556435577,5,6,restaurant,0
82.18675676806444,15,5,grocery,0
22.284508923339978,23,0,grocery,0
6.476450712959899,10,1,grocery,0
1048.3480760661205,0,3,retail,1
48.20384462063119,6,2,grocery,0
25.491496488954194,11,2,travel,0
25.492728194545236,9,6,restaurant,0
12.0109081560327,14,6,grocery,0
14.645204205798704,14,4,online,0
15.093682355977654,2,0,grocery,0
349.0114147323161,1,1,grocery,0
212.4749675783433,2,5,retail,0
45.472407631665796,21,1,restaurant,0
17.15884244074875,16,1,online,0
70.96026084349198,3,6,grocery,0
6.078324542409082,3,5,restaurant,0
25.003503382045686,0,5,restaurant,0
14.942395255419141,14,5,restaurant,0
25.84368983945829,23,3,retail,0
12.277196212010615,11,4,grocery,0
23.495171542063858,4,6,grocery,0
18.563990597290104,21,6,restaurant,0
22.056274855159064,11,2,retail,0
47.23427944474481,2,4,grocery,0
42.48815047048323,5,4,online,0
114.96384490242616,11,2,online,0
19.780831261189007,15,0,restaurant,0
33.52941602427179,18,2,online,0
141.98440675329618,3,6,grocery,0
345.12648223966977,9,5,restaurant,0
42.57293100119088,6,6,retail,0
48.66416225095262,12,4,restaurant,0
136.6178874698941,21,1,grocery,0
209.53191712867658,17,5,retail,0
16.475287977954242,14,6,restaurant,0
32.24102337509491,1,3,restaurant,0
21.550768533127567,8,4,retail,0
340.0331147242319,1,6,restaurant,1
23.163084685402595,14,2,grocery,0
87.90183327491977,22,2,restaurant,0
83.42620574730414,1,3,online,0
5.186583441592231,22,4,grocery,0
4.647439287030936,20,2,restaurant,0
30.38893277586429,16,2,restaurant,0
46.667055631626596,12,2,retail,0
2.5889772168738423,12,3,grocery,0
16.63781093785693,18,1,grocery,0
2.7467872471315573,11,6,grocery,0
31.74973058714626,21,2,restaurant,0
116.48239097159781,3,2,online,0
28.865097140369667,9,5,retail,0
200.90425725560073,18,2,online,0
17.957005572319115,19,0,online,0
74.83217499964637,1,6,online,0
18.47518813597818,0,4,travel,1
22.461035756637582,19,2,retail,0
1382.8505549291317,0,2,restaurant,0
13.451955308699894,2,5,restaurant,0
50.38835160825906,16,5,restaurant,0
14.537627548412289,14,4,grocery,0
17.52609403284028,23,6,retail,0
41.56987662876827,11,3,travel,0
83.56979524298491,15,0,restaurant,0
54.39865934071231,6,0,grocery,0
41.20686024332927,7,3,grocery,0
43.756203873385466,8,6,retail,0
131.89401714294772,18,4,grocery,0
866.2755109213598,4,3,grocery,0
8.651838303030432,10,6,online,0
13.51913357878206,1,5,retail,0
17.459031252795192,1,3,retail,0
29.950273253650167,2,0,retail,0
17.231528024667544,5,5,grocery,0
64.18582880774967,0,1,grocery,0
6.354982134944109,3,0,online,0
13.116535040701535,4,5,restaurant,0
108.65736455187418,11,4,retail,0
30.285374344528815,17,3,travel,0
24.4633431078948,13,4,travel,0
169.38966264242006,15,3,grocery,0
138.38629262178154,4,4,online,0
41.33842440108457,3,3,grocery,0
3.8018942109083564,14,6,grocery,0
289.0212502551175,5,0,travel,0
182.98331713632732,22,3,grocery,0
24.40111207306657,9,4,grocery,0
9.671002024098396,6,6,grocery,0
23.575728705662556,18,4,grocery,0
13.297334884721758,15,2,retail,0
20.202613096298396,10,6,retail,0
305.85850629974425,4,0,travel,1
38.2580791682725,19,4,grocery,0
7.946294572951437,15,4,retail,0
10.76383980475462,18,1,travel,0
2.339794414657764,3,3,grocery,0
32.326311555894755,15,0,grocery,0
59.56177568574391,12,0,restaurant,0
5.329028633987014,14,1,grocery,0
57.60022656886779,7,3,retail,0
237.99503472280688,12,5,retail,0
27.649715751315657,0,5,retail,0
53.757119196471294,10,6,retail,0
8.596420656145655,2,2,grocery,0
132.58288583770363,22,6,grocery,0
4.504196935038502,23,6,retail,0
20.597776763976107,17,0,retail,0
20.408353551215082,18,0,grocery,0
40.3860485481615,17,5,online,0
41.850021492978584,13,3,restaurant,0
44.33214670721853,10,5,restaurant,0
63.18847637315101,8,5,retail,0
14.693510683067986,20,2,grocery,0
8.807434600418441,21,5,retail,0
11.027750813579742,15,3,grocery,0
10.986760081705539,20,1,restaurant,0
16.71322773968683,19,0,grocery,0
9.158987012549872,20,1,travel,0
54.852296089003104,1,5,restaurant,0
42.34106643234725,13,1,grocery,0
203.79954391159012,22,0,retail,0
10.202179384686133,12,0,grocery,0
137.94014198529007,13,0,grocery,0
244.34210997765857,15,5,grocery,0
27.164292143458695,15,1,grocery,0
32.51261542665576,3,4,grocery,0
128.9423798323793,1,3,restaurant,0
117.01909671527164,10,5,retail,0
1.3741101037813512,21,5,retail,0
13.775393929730738,19,0,online,0
31.540502765827632,2,5,grocery,0
6.1058486313083655,18,4,grocery,0
20.37754941477175,12,3,grocery,0
31.51453208848793,9,2,retail,0
10.575909812752629,9,6,restaurant,0
9.274548428221822,7,6,grocery,0
75.8355532822309,4,6,restaurant,0
111.8595512888632,9,4,online,0
13.972186266394207,6,5,retail,0
24.015065859148073,13,0,grocery,0
13.957438055793498,11,5,restaurant,0
67.39269844287703,4,4,restaurant,0
28.99214489671091,1,2,retail,0
444.99688465565384,7,3,restaurant,0
89.27165111795958,6,2,online,0
51.45691090919461,23,6,restaurant,0
4.2813531104297375,6,6,restaurant,0
735.1695238481344,2,3,retail,1
46.28384567340884,17,1,restaurant,0
487.4130265511733,13,4,retail,0
70.38742401929682,7,6,restaurant,0
28.639152861264623,6,0,grocery,0
98.45058787302321,21,6,online,0
5.96145436442645,0,4,retail,0
230.5931932790365,2,4,retail,0
262.33858528980403,5,2,online,0
19.39646917553153,20,2,restaurant,0
171.00846944219634,10,4,grocery,0
8.046939320038964,16,0,retail,0
20.795947335347737,3,2,retail,0
9.194785170977287,10,1,grocery,0
3.839062487240955,2,3,grocery,0
71.57611879966126,14,4,retail,0
12.326581587790596,18,4,restaurant,0
127.20488499532642,9,3,retail,0
9.922960594602802,1,4,restaurant,0
6.174217749958561,8,5,online,0
41.922614364846524,8,6,grocery,0
49.25723590018688,6,2,grocery,0
14.78976005146523,12,0,retail,0
51.09572226683398,2,3,grocery,0
167.55923122060295,14,6,retail,0
14.544168150798576,11,3,restaurant,0
10.95068061538303,15,3,retail,0
53.62707475226825,10,2,grocery,0
429.5353641959628,10,3,online,0
105.31828607610484,6,6,retail,0
164.73907988915167,19,3,online,0
42.75085855777721,23,1,restaurant,0
73.99959396122394,20,4,restaurant,0
21.525750965910888,18,3,retail,0
55.10677822790038,15,3,online,0
1.6052291179561695,22,4,restaurant,0
59.91199303963738,2,0,retail,0
34.9949335992351,13,0,retail,0
32.70661176492716,13,5,online,0
61.57991849287007,6,6,retail,0
27.27251074840589,15,6,online,0
80.05760168894847,4,1,retail,0
21.69442948940892,3,1,restaurant,0
7.742933030157062,23,4,restaurant,0
40.35490745428665,14,1,grocery,0
14.303139084255411,20,0,online,0
53.4671660670222,13,4,grocery,0
14.161214738326747,17,2,online,0
65.60897027760575,15,1,travel,0
120.33335496367646,14,2,grocery,0
41.264823544691595,23,3,travel,0
22.646029643340203,21,5,restaurant,0
24.598786147230108,20,1,online,0
10.313001063621803,18,5,grocery,0
34.67037562565919,4,3,restaurant,0
2.7706154508772123,11,3,grocery,0
49.433679338537154,17,3,restaurant,0
16.130773183144278,20,3,restaurant,0
16.510233500658455,3,3,restaurant,0
91.63461150784138,6,0,retail,0
26.002954320112487,3,1,retail,0
9.663690872329152,20,6,grocery,0
8.532793449264188,0,1,retail,0
27.617259893302368,4,6,restaurant,0
171.33853378977423,8,3,retail,0
39.37394199192524,11,5,restaurant,0
39.54284971495479,2,4,restaurant,0
69.96609452717644,6,5,restaurant,0
23.940086684675872,14,6,online,0
60.75701318714403,20,5,online,0
65.67500438316196,21,1,grocery,0
11.850638856425142,7,1,retail,0
399.4457843428652,22,4,online,0
3.8457542983470026,19,2,grocery,0
12.292639542921199,0,6,grocery,0
17.06054445122797,18,5,restaurant,0
103.23565528147668,15,6,restaurant,0
89.44917419400929,1,0,online,0
15.38967776717143,6,2,retail,0
30.895052726500708,21,2,retail,0
23.131404107577225,0,0,grocery,0
126.80792214260171,7,2,grocery,0
8.99890359432235,23,3,retail,0
41.23499614097864,2,4,restaurant,1
28.186115829647328,12,0,grocery,0
94.3280363879544,15,5,grocery,0
186.04241944467182,23,6,travel,1
15.14231789459414,22,5,retail,0
10.393724762062524,11,4,grocery,0
78.47216475496711,3,5,online,0
26.462393455431886,10,6,retail,0
23.434743475292617,18,1,restaurant,0
16.715914747003527,21,2,retail,0
81.77813792240718,15,4,travel,0
36.11595586684971,8,6,grocery,0
27.74004109836371,12,4,restaurant,0
18.95198858525759,2,6,restaurant,0
43.288486413303765,20,3,grocery,0
23.633841542124802,16,3,grocery,0
13.953712121830241,23,0,grocery,0
